Date,DXY Curncy,EURUSD Curncy,XAU Curncy,SPA Index,MXWO Index,USGG10YR Index,USDCNH Curncy,INTC US Equity,AMD US Equity,NVDA US Equity,QCOM US Equity,TSM US Equity,XBTUSD Curncy,SPX Index,LG30TRUU Index,LGTRTRUU Index,LUATTRUU Index
23.06.2016,93.529,1.1385,1256.84,2083.2,1691.76,1.7458,6.5859,32.99,5.21,48.49,55.55,26.81,613.3751,2113.32,1138.5084,221.4667,2208.7
24.06.2016,95.448,1.1117,1315.75,1995.4,1608.79,1.5599,6.6366,31.55,4.88,45.73,52.12,25.68,657.05,2037.41,1123.8088,222.6126,2228.51
25.06.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.06.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.06.2016,96.544,1.1025,1324.6,1960.8,1571.76,1.4377,6.6822,30.72,4.72,45.24,51.14,24.9,642.87,2000.54,1114.4756,222.6028,2244.5
28.06.2016,96.245,1.1065,1311.79,2004.3,1599.12,1.4664,6.6845,31.19,5.12,45.9,52.51,25.26,647.391,2036.09,1118.0212,223.0831,2244.42
29.06.2016,95.769,1.1125,1319.15,2042.6,1634.41,1.5155,6.6545,31.93,5.13,46.65,53.55,25.8,638.795,2070.77,1125.8442,223.9119,2242.94
30.06.2016,96.143,1.1106,1321.9,2066.2,1653.23,1.4697,6.6712,32.8,5.14,47.01,53.57,26.23,665.265,2098.86,1128.5293,223.8795,2241.26
01.07.2016,95.649,1.1136,1341.35,2072.1,1660.26,1.4441,6.678,32.75,5.07,46.66,53,26.53,677.36,2102.95,1133.3824,224.4791,2245.92
02.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.07.2016,95.649,1.1154,1350.79,NA,1660.88,1.4441,6.6746,NA,NA,NA,NA,NA,675.83,NA,1133.8492,224.713,NA
05.07.2016,96.166,1.1076,1356.45,2058.4,1645.54,1.375,6.6889,32.68,4.96,47.35,51.94,26.26,669.9351,2088.55,1134.2509,225.4555,2259.08
06.07.2016,96.053,1.11,1363.78,2069.3,1640.74,1.3682,6.6968,32.97,5.04,47.65,52.37,26.15,675.155,2099.73,1133.283,225.4622,2256.27
07.07.2016,96.328,1.1063,1360.45,2066.7,1643.93,1.385,6.7009,33.2,5.02,48.89,52.93,26.31,621.5,2097.9,1135.7676,225.601,2257.19
08.07.2016,96.302,1.1051,1366.33,2095,1662.32,1.3579,6.7035,34,5.1,50.85,54.19,26.73,660.7,2129.9,1139.2961,225.8438,2259.66
09.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.07.2016,96.571,1.1058,1355.4,2105.1,1676.15,1.4303,6.7053,34.38,5.01,52.02,54.115,27.2,650.385,2137.16,1145.2947,224.2347,2251.77
12.07.2016,96.441,1.1061,1333.1,2120.8,1690.69,1.51,6.6968,34.94,5.14,52.8,54.62,26.97,667.8401,2152.14,1151.17,222.691,2242.09
13.07.2016,96.216,1.109,1342.64,2121,1694.38,1.4743,6.6899,35.01,5.09,52.78,54.83,26.89,662.4351,2152.43,1152.4399,223.5611,2247.94
14.07.2016,96.077,1.112,1335.23,2132.4,1703.22,1.5356,6.6924,35.2,5.17,53.32,54.88,27.11,661.275,2163.75,1154.4541,222.4978,2240.06
15.07.2016,96.58,1.1035,1337.45,2128.1,1700.57,1.5509,6.7104,35.07,5.14,52.7,54.75,27.01,669.005,2161.74,1154.1591,221.0817,2232.71
16.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.07.2016,96.562,1.1075,1328.85,2135.4,1703.93,1.5818,6.7107,35.05,5.51,52.97,55.35,27.64,673.045,2166.89,1154.6265,221.1503,2233.91
19.07.2016,97.063,1.1021,1332.01,2134.3,1698.72,1.5526,6.7105,35.15,5.41,53.52,55.14,27.27,671.195,2163.78,1154.2087,220.4277,2237.12
20.07.2016,97.201,1.1015,1316.06,2143.5,1707.32,1.5801,6.6785,35.69,5.41,54.22,55.82,27.55,665.5825,2173.02,1154.8607,220.0286,2233.93
21.07.2016,97,1.1026,1331.43,2133.9,1705.4,1.556,6.6769,34.27,5.22,53.22,59.93,27.48,664.6,2165.17,1155.5887,220.0837,2235.94
22.07.2016,97.467,1.0977,1322.73,2143.5,1706.97,1.5663,6.6826,34.66,5.84,54.67,61.15,27.74,657.6475,2175.03,1155.712,219.9305,2235.64
23.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.07.2016,97.286,1.0995,1315.6,2137.9,1703.94,1.5731,6.6883,34.69,6.7,55.68,60.73,27.86,655.9376,2168.48,1156.0948,220.155,2234.8
26.07.2016,97.156,1.0986,1320.26,2139,1705.99,1.5611,6.6799,35.09,6.98,56.63,61.35,28.33,656.0002,2169.18,1154.2505,221.1884,2235.95
27.07.2016,97.053,1.1058,1340.08,2136.3,1706.35,1.4976,6.6715,34.83,6.85,56.06,62.51,28.1,657.2151,2166.58,1154.3177,221.2531,2242.6
28.07.2016,96.739,1.1077,1335.75,2140.3,1707.59,1.5044,6.6612,34.77,6.82,56.18,62.43,28.14,655.995,2170.06,1155.7063,222.4702,2243.12
29.07.2016,95.53,1.1174,1351.28,2143.8,1721.79,1.4531,6.6307,34.86,6.86,57.1,62.58,27.78,657.67,2173.6,1157.2689,224.9542,2250.34
30.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.07.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01.08.2016,95.713,1.1163,1353.15,2139.9,1717.67,1.5214,6.646,34.85,6.64,56.73,61.85,28.62,616.7574,2170.84,1157.1552,224.4483,2245.2
02.08.2016,95.064,1.1224,1363.57,2127.8,1706.52,1.5558,6.6327,34.56,6.26,56.04,60.6,28.16,568.5926,2157.03,1156.1973,225.0092,2240.6
03.08.2016,95.563,1.1149,1358.18,2132.2,1703.43,1.542,6.6436,34.25,6.3,56.19,61.01,28.16,568.963,2163.79,1155.1775,224.4278,2240.38
04.08.2016,95.758,1.113,1361.15,2134.5,1707.69,1.5008,6.6465,34.58,6.47,57.23,60.98,28.4,573.5601,2164.25,1157.4126,224.7156,2245.74
05.08.2016,96.194,1.1086,1336,2152,1716.65,1.5885,6.666,34.98,6.61,58.2,62,28.79,577.23,2182.87,1159.4393,223.4925,2235.05
06.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08.08.2016,96.401,1.1088,1335.31,2150.8,1719.91,1.592,6.6685,35.04,6.68,58.74,61.58,29.09,593.5801,2180.89,1162.4503,222.9735,2235.37
09.08.2016,96.183,1.1117,1340.73,2153.5,1728.52,1.547,6.6618,34.92,6.6,58.89,61.99,29.4,586.025,2181.74,1166.0798,224.0691,2240.49
10.08.2016,95.65,1.1176,1346.61,2148.5,1727.49,1.5074,6.6427,34.53,6.49,58.51,61.71,29.22,595.3351,2175.49,1168.8591,225.5758,2245.16
11.08.2016,95.857,1.1137,1338.78,2157.6,1735.8,1.5593,6.6428,34.68,6.58,59.7,61.74,29.14,589.7209,2185.79,1169.424,225.3475,2235.76
12.08.2016,95.722,1.1162,1335.97,2156,1736.1,1.5135,6.652,34.57,6.73,63.04,61.71,29.24,586.4575,2184.05,1170.6986,225.7834,2242.81
13.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.08.2016,95.629,1.1184,1339.4,2161.6,1739.43,1.5576,6.6466,34.91,6.95,62.98,62.43,29.39,568.225,2190.15,1172.9117,225.4326,2238.17
16.08.2016,94.791,1.1279,1346.24,2152.4,1730.94,1.5746,6.6303,35.21,6.78,62.6,62.07,29.08,579.5575,2178.15,1175.8936,225.9544,2234.94
17.08.2016,94.718,1.1289,1348.73,2155.4,1731.64,1.5491,6.6353,35.02,6.68,61.15,62.28,28.98,573.2251,2182.22,1176.6896,226.1504,2237.39
18.08.2016,94.157,1.1354,1352.36,2159.2,1736.83,1.5356,6.6339,34.97,7.04,62.1,63.04,29.16,574.2351,2187.02,1179.1439,227.1064,2240.85
19.08.2016,94.511,1.1325,1341.47,2157.4,1731.85,1.5781,6.6561,35.24,7.62,62.26,62.76,28.64,575.395,2183.87,1178.8062,226.4918,2235.25
20.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.08.2016,94.519,1.132,1339.09,2157.2,1732.61,1.5424,6.6612,35.36,7.58,62.52,62.83,28.4,585.96,2182.64,1179.6779,226.7172,2241.08
23.08.2016,94.539,1.1305,1337.56,2161,1738.55,1.5458,6.6578,35.4,7.67,62.91,63.09,28.5,580.9375,2186.9,1180.6648,227.1668,2240.36
24.08.2016,94.786,1.1264,1324.13,2150.7,1731.17,1.5611,6.6721,35.15,7.43,61.94,62.61,28.39,579.115,2175.44,1179.9342,226.2695,2239.76
25.08.2016,94.772,1.1285,1321.97,2149.8,1727.3,1.5731,6.6685,35.09,7.465,61.53,62.64,28.6,575.705,2172.47,1180.0371,226.3535,2236.96
26.08.2016,95.566,1.1198,1321.18,2144.7,1726.08,1.6296,6.6933,35.26,7.67,62.03,62.97,28.64,577.835,2169.04,1180.7522,226.2528,2229.1
27.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.08.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.08.2016,95.58,1.1189,1323.38,2155.6,1725.57,1.5595,6.6897,35.55,7.59,61.99,62.98,28.7,573.1951,2180.38,1181.5927,224.3035,2238.73
30.08.2016,96.054,1.1143,1311.11,2151.7,1723.65,1.5663,6.694,35.7,7.49,61.63,62.94,28.62,575.2151,2176.12,1180.0951,223.6787,2237.3
31.08.2016,96.022,1.1158,1308.97,2146.1,1719.52,1.58,6.6915,35.89,7.4,61.34,63.07,28.74,572.405,2170.95,1179.1505,222.9298,2237.97
01.09.2016,95.653,1.1197,1313.89,2144,1723.55,1.5681,6.6858,36.02,7.35,63.15,63.47,28.96,571.8959,2170.86,1179.6628,223.3088,2237.91
02.09.2016,95.844,1.1156,1325.21,2154.7,1734.6,1.6024,6.6984,36.08,7.51,62.53,63.35,29.14,574.2275,2179.98,1180.3761,222.0843,2234.18
03.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05.09.2016,95.844,1.1147,1327.08,NA,1737.39,1.6024,6.6915,NA,NA,NA,NA,NA,607.8839,NA,1180.2844,222.7331,NA
06.09.2016,94.823,1.1255,1350,2161.2,1745.89,1.534,6.6753,36.57,7.34,63.12,63.09,29.49,611.1375,2186.48,1185.0364,224.8399,2241.83
07.09.2016,94.956,1.1239,1345.18,2161.7,1747.47,1.5391,6.6714,36.46,6.84,62.19,62.43,29.82,614.55,2186.16,1186.9027,225.6802,2242
08.09.2016,95.027,1.126,1338.3,2154.8,1744.44,1.599,6.6801,36.44,6.225,62.64,62.69,29.79,625.7025,2181.3,1187.9783,224.8645,2231.4
09.09.2016,95.336,1.1233,1327.83,2100.2,1707.94,1.6749,6.6959,35.44,5.9,59.52,60.52,28.59,620.835,2127.81,1182.0463,222.5205,2224
10.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.09.2016,95.095,1.1235,1327.82,2136.1,1715.76,1.6629,6.6851,36.08,5.94,60.75,62.25,28.99,606.9176,2159.04,1179.46,222.8417,2225.39
13.09.2016,95.633,1.122,1319.05,2106.4,1694.83,1.7271,6.6905,35.61,5.74,59.87,61.29,28.49,608.665,2127.02,1176.8145,222.2627,2217.19
14.09.2016,95.327,1.125,1322.94,2097.5,1692.53,1.6976,6.6673,35.62,6.04,60.4,61.59,28.62,609.855,2125.77,1175.3806,222.0858,2222.93
15.09.2016,95.288,1.1244,1314.75,2121.9,1704.84,1.6907,6.65,36.56,6.02,62.69,62.54,29.18,606.8176,2147.26,1175.3571,222.1771,2221.74
16.09.2016,96.108,1.1155,1310.35,2116.5,1696.31,1.6926,6.6537,37.67,6.05,62.84,62.99,28.91,606.8625,2139.16,1173.1022,221.7594,2221.58
17.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.09.2016,95.841,1.1175,1313.19,2117.1,1703.08,1.7118,6.666,37.16,6.16,63.67,62.86,29.93,609.3226,2139.12,1174.6918,222.2299,2222.45
20.09.2016,96.019,1.1151,1314.84,2115.6,1703.23,1.6892,6.682,37.14,6.17,63.09,62.7,29.9,608.3851,2139.76,1174.7074,222.5643,2223.66
21.09.2016,95.66,1.1189,1335.17,2140.8,1721.69,1.6511,6.6699,37.45,6.29,64.86,63.57,30.5,595.3076,2163.12,1175.1584,223.0369,2225.91
22.09.2016,95.448,1.1208,1337.07,2152.9,1740.55,1.6183,6.6824,37.55,6.37,65.02,63.52,30.66,596.6125,2177.18,1184.8352,224.6914,2230.74
23.09.2016,95.477,1.1226,1337.56,2142.7,1729.7,1.6184,6.6794,37.19,6.55,64.95,62.75,30.12,602.0025,2164.69,1185.0916,224.3454,2233.11
24.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.09.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.09.2016,95.297,1.1254,1337.95,2124.2,1714.85,1.5839,6.6832,36.65,6.32,64.34,62.31,29.84,606.3425,2146.1,1184.8228,225.2731,2236.1
27.09.2016,95.435,1.1215,1327.32,2136.9,1719.88,1.5564,6.6841,37.18,6.54,66.54,63.31,30.4,602.9,2159.93,1183.4301,225.3463,2240.84
28.09.2016,95.431,1.1217,1321.54,2147.3,1725.63,1.5719,6.684,37.44,6.59,66.78,63.45,30.33,604.39,2171.37,1185.0363,225.2014,2239.64
29.09.2016,95.535,1.1222,1320.37,2132.5,1719.77,1.5599,6.6711,37.32,6.67,67.4,67.45,30.4,606.5234,2151.13,1187.4718,224.6769,2241.83
30.09.2016,95.463,1.1235,1315.87,2144.5,1725.67,1.5944,6.677,37.75,6.91,68.52,68.5,30.59,605.9922,2168.27,1188.365,224.7003,2235.01
01.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.10.2016,95.695,1.1211,1311.6,2137.1,1722.82,1.6221,6.6783,37.66,6.95,68.45,67.11,30.72,612.5751,2161.2,1189.717,224.0283,2233.03
04.10.2016,96.169,1.1204,1268.44,2128.9,1717.82,1.6864,6.6939,37.54,6.97,68.3,66.68,30.39,609.2159,2150.49,1189.4166,222.3816,2225.34
05.10.2016,96.125,1.1205,1266.85,2137.7,1721.14,1.7021,6.699,37.99,6.78,68.23,66.84,30.53,612.79,2159.73,1190.4181,221.3461,2221.13
06.10.2016,96.765,1.1151,1254.38,2141,1718.4,1.7372,6.7073,38.07,6.96,67.34,67.54,30.77,611.7495,2160.77,1190.1182,220.4925,2217.86
07.10.2016,96.632,1.1201,1257.08,2131.1,1712.4,1.7181,6.708,38.1,6.75,66.85,68.19,31.18,617.9449,2153.74,1189.2584,220.6332,2217.85
08.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.10.2016,96.929,1.1139,1259.65,2144,1719.29,1.7181,6.7171,38.02,6.84,67.1,67.25,31.28,616.89,2163.66,1188.842,220.073,NA
11.10.2016,97.69,1.1054,1252.8,2119.3,1700.33,1.7638,6.7297,37.27,6.5,66.13,66.09,30.73,637.725,2136.73,1187.2302,219.0691,2215.13
12.10.2016,97.966,1.1007,1255.25,2116.4,1695.54,1.7692,6.7254,37.13,6.62,66.43,66.06,31.35,634.14,2139.18,1185.9779,218.2359,2213.24
13.10.2016,97.516,1.1056,1258.09,2110.8,1689.62,1.7411,6.7342,36.97,6.49,65.35,65.7,30.53,635.2375,2132.55,1185.5934,219.083,2218.62
14.10.2016,98.019,1.0972,1251.03,2111.4,1693.71,1.7977,6.7376,37.45,6.75,65.99,65.7,30.66,638.5825,2132.98,1185.9866,218.0462,2211.54
15.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.10.2016,97.888,1.1,1255.85,2107.6,1687.84,1.766,6.7474,37.29,6.67,65.61,65.19,30.57,637.0975,2126.5,1185.7181,218.1582,2215.91
18.10.2016,97.895,1.0981,1262.5,2116.4,1701.1,1.7379,6.7436,37.75,6.73,66.61,66.1,30.86,632.76,2139.6,1186.6888,218.5543,2218.11
19.10.2016,97.92,1.0974,1269.23,2118.6,1706.74,1.7432,6.7406,35.51,6.77,66.47,65.79,30.98,628.4675,2144.29,1188.8446,219.0853,2218.06
20.10.2016,98.315,1.0929,1265.76,2117.6,1704.04,1.7556,6.7479,35.43,6.96,67.73,67.34,31.06,628.83,2141.34,1190.4493,218.4129,2218.73
21.10.2016,98.695,1.0884,1266.46,2115.1,1701.16,1.7347,6.7704,35.15,6.52,67.54,67.93,31.08,630.5276,2141.16,1190.066,218.1088,2219.26
22.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.10.2016,98.756,1.0882,1264.44,2124.7,1706.24,1.7647,6.7829,35.26,7.005,70.71,68.06,31.41,648.5601,2151.33,1192.1421,217.7752,2216.75
25.10.2016,98.719,1.0889,1273.87,2118.5,1701.2,1.756,6.7756,35.1,7.5,71.87,67.71,31.55,654.0775,2143.16,1192.0175,217.4688,2217.67
26.10.2016,98.629,1.0908,1267.1,2114.6,1699.92,1.7931,6.7847,34.92,7.29,72.16,68.2,31.21,669.5825,2139.43,1190.4012,217.5037,2213.96
27.10.2016,98.888,1.0897,1268.4,2103.9,1694.66,1.8536,6.7952,34.81,7.11,70.68,70.09,30.77,681.1355,2133.04,1187.4945,216.2199,2207.41
28.10.2016,98.348,1.0985,1275.47,2104.3,1690.96,1.8468,6.7848,34.74,7.2,70.56,68.4,30.77,688.3551,2126.41,1185.3365,215.8027,2207.53
29.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.10.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.10.2016,98.445,1.0981,1277.21,2100.1,1690.92,1.8255,6.7777,34.87,7.23,71.16,68.72,31.1,702.1675,2126.15,1184.4944,216.5012,2210.41
01.11.2016,97.699,1.1055,1288.2,2083.6,1683.96,1.8274,6.7733,34.52,7.09,69.05,68.34,30.71,727.97,2111.72,1181.8252,217.1489,2213.14
02.11.2016,97.398,1.1098,1296.81,2071.9,1672.83,1.8025,6.7679,34.6,6.76,68.76,67.09,30.39,730.205,2097.94,1180.7788,218.9801,2215.17
03.11.2016,97.157,1.1105,1302.7,2063.3,1667.03,1.8115,6.7702,33.93,6.7,67.96,66.95,30.28,695.1825,2088.66,1180.5146,218.9266,2213.09
04.11.2016,97.065,1.1141,1305.06,2059.6,1660.12,1.7762,6.7728,33.61,6.56,67.57,66.73,30.24,698.8625,2085.18,1180.3094,219.5464,2216.62
05.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07.11.2016,97.781,1.1041,1281.64,2108.4,1685.62,1.8261,6.7938,34.69,6.96,71.27,68.46,31.35,706.9025,2131.52,1182.8663,217.6498,2211.76
08.11.2016,97.861,1.1026,1275.68,2114.5,1691.74,1.8547,6.7979,34.74,7,71.16,68.27,31.34,711.51,2139.56,1184.3009,217.4168,2207.19
09.11.2016,98.504,1.091,1277.98,2138.9,1696.46,2.0571,6.8341,34.75,6.94,69.96,67.88,30.59,717.235,2163.26,1178.7834,216.2025,2182.11
10.11.2016,98.785,1.0893,1259.2,2145.7,1701.29,2.1501,6.8301,34.5,6.295,67.77,66.31,29.44,709.8325,2167.48,1171.7267,213.191,2175.72
11.11.2016,99.06,1.0855,1227.64,2140.3,1696.99,2.1501,6.8226,34.61,6.685,87.97,66.88,29.93,714.9351,2164.45,1170.8699,212.4918,NA
12.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.11.2016,100.11,1.0737,1221.35,2139.6,1692.31,2.2614,6.8556,34.48,6.79,83.64,65.93,28.85,706.89,2164.2,1154.8,209.6286,2163.98
15.11.2016,100.23,1.0722,1228.73,2158.7,1701.82,2.2189,6.873,34.91,6.97,86.19,66.77,29.2,710.9362,2180.39,1161.2512,209.6576,2162.4
16.11.2016,100.41,1.0691,1224.99,2152.1,1698.41,2.2225,6.8896,34.84,7.67,91.63,66.3,29.86,741.0105,2176.94,1160.8904,208.8208,2165.25
17.11.2016,100.89,1.0626,1216.42,2163.8,1706.98,2.3026,6.9044,35.02,8.46,92.39,66.67,29.47,738.335,2187.12,1162.4078,208.8439,2159.2
18.11.2016,101.21,1.0588,1207.89,2160.2,1697.35,2.3548,6.9054,34.95,8.71,93.36,67.31,29.47,743.26,2181.9,1158.5159,206.7831,2153.69
19.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.11.2016,101.05,1.063,1214.23,2172.4,1710.49,2.3154,6.9048,34.98,8.94,92.98,67.1,29.65,737.4563,2198.18,1161.3469,207.2294,2153.42
22.11.2016,101.04,1.0627,1212.32,2179.9,1713.07,2.3119,6.912,35.48,8.69,93.65,68.31,29.91,747.8851,2202.94,1163.3268,206.9691,2154.68
23.11.2016,101.7,1.0553,1188.32,2180.4,1709.71,2.3498,6.9545,35.2,8.8,93.97,68.13,29.89,739.7452,2204.72,1161.8572,205.221,2150.51
24.11.2016,101.7,1.0554,1181.67,NA,1713.27,2.3498,6.9477,NA,NA,NA,NA,NA,736.3276,NA,1162.6403,205.3211,NA
25.11.2016,101.49,1.0589,1183.56,2191,1720.84,2.3572,6.9465,35.44,8.77,94.16,68.29,29.66,737.6925,2213.35,1163.2203,205.7339,2150.19
26.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.11.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.11.2016,101.33,1.0614,1194,2180.5,1712.98,2.3124,6.9275,35.51,8.83,94.11,67.1,29.66,731.2725,2201.72,1164.5419,206.6056,2155.63
29.11.2016,100.93,1.065,1188.31,2183.4,1715.42,2.291,6.9136,35.31,8.93,93.25,66.77,29.55,731.34,2204.66,1164.7841,206.7308,2158.57
30.11.2016,101.5,1.0589,1173.2,2178.2,1712.09,2.3809,6.9162,34.7,8.91,92.2,68.13,29.69,743.2575,2198.81,1165.6997,205.7465,2151.43
01.12.2016,101.04,1.0661,1171.69,2171.4,1708.64,2.4481,6.8805,33.76,8.39,87.64,64.16,28.55,752.4204,2191.08,1164.8646,205.0205,2142.92
02.12.2016,100.77,1.0664,1177.43,2171.3,1708.94,2.3831,6.8704,34.16,8.53,88.45,65.84,28.86,773.9955,2191.95,1166.5637,206.1309,2149.22
03.12.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.12.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05.12.2016,100.09,1.0764,1170.38,2183.4,1718.1,2.3941,6.8656,34.39,8.68,91.88,66.36,29.02,753.775,2204.71,1170.0533,206.0787,2149.35
06.12.2016,100.49,1.0718,1169.85,2189.2,1727.82,2.3887,6.8878,34.72,9.45,93.39,67.45,29.51,757.598,2212.23,1174.0422,206.253,2148.11
07.12.2016,100.23,1.0753,1173.98,2215.9,1749.31,2.3401,6.8961,35.5,9.56,95.07,68.34,29.93,766.425,2241.35,1178.9431,206.9296,2153.72
08.12.2016,101.1,1.0615,1170.78,2227,1752.94,2.4071,6.9124,35.7,10.34,93.48,68.55,30.04,770.9125,2246.19,1177.6622,205.2448,2149.14
09.12.2016,101.59,1.0561,1159.86,2239.3,1760.12,2.4675,6.9282,35.76,10.34,91.82,68.52,30.12,771.14,2259.53,1177.8984,203.8955,2141.26
10.12.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.12.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.12.2016,101.03,1.0635,1162.22,2235.1,1760.25,2.4712,6.9269,35.97,10.68,89.59,68.47,29.9,777.6176,2256.96,1180.6184,203.7826,2141.18
13.12.2016,101.07,1.0626,1158.54,2252.4,1774.01,2.4713,6.9208,36.8,10.54,91.17,69.34,30.36,781.51,2271.72,1183.1514,204.3507,2140.72
14.12.2016,101.76,1.0536,1142.95,2237.5,1763.72,2.5707,6.927,36.55,10.55,96.45,67.56,29.87,777.9701,2253.28,1183.8311,204.8929,2135.62
15.12.2016,103.02,1.0414,1128.5,2244.2,1754.51,2.5967,6.9331,36.79,10.86,98.71,68.03,30.16,776.71,2262.03,1175.2759,200.6875,2131.6
16.12.2016,102.95,1.0451,1134.88,2240.7,1754.74,2.5916,6.9672,36.31,10.66,100.41,66.46,29.48,780.6801,2258.07,1175.4209,200.9402,2129.33
17.12.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
