date,price,wikipedia,google,dxy,xau,spx,mxwo,qcom,tsm,amd,nvda,high.yield,global.govt,us.govt,dxy.vol,xau.vol,spx.vol,mxwo.vol,qcom.vol,tsm.vol,amd.vol,nvda.vol,high.yield.vol,global.govt.vol,us.govt.vol,tweets
2014-04-09,450.79,16897.0,1.7315773207015803,79.484,1311.8,1872.18,1675.32,79.93,20.15,3.98,18.84,1104.642,216.0648,2040.29,0.0350743050733239,0.127204044660402,0.0948983734639448,0.0737706747930246,0.166789841975424,0.19696343613231598,0.240809569943975,0.24112449518914997,0.0147449773502028,0.035990224463851,0.0230890535431239,8193.0
2014-04-10,437.47,14290.0,2.056248068333127,79.383,1318.95,1833.08,1656.09,78.07,19.82,3.85,18.38,1106.8319999999999,217.08,2046.03,0.0352243486060428,0.126512642155199,0.111910344950717,0.0806624468199885,0.180836460364252,0.20120675835196397,0.259043513040554,0.25105244252714604,0.0154205413812997,0.03809302368361,0.0242641791428612,15039.0
2014-04-11,386.66,12654.0,1.8398009032454292,79.452,1318.42,1815.69,1638.43,78.01,19.89,3.65,18.12,1105.673,217.0244,2047.43,0.0350651176910165,0.119551912809572,0.114773793965268,0.0855000614733697,0.18067984497781697,0.17603923690694298,0.297008563405474,0.254339193971857,0.0157463824139615,0.0375912954974168,0.0239810745489976,14907.0
2014-04-12,414.53,8971.0,1.406906573070034,79.452,1318.42,1815.69,1638.43,78.01,19.89,3.65,18.12,1105.673,217.0244,2047.43,0.0350598086493538,0.11909775283008099,0.110144441764704,0.0822570125228052,0.172516847336529,0.17398146493424899,0.29537689097008196,0.23594825030867003,0.0157706381888993,0.0358807890357274,0.0224412157806305,7582.0
2014-04-13,422.03,9500.0,1.406906573070034,79.452,1318.42,1815.69,1638.43,78.01,19.89,3.65,18.12,1105.673,217.0244,2047.43,0.0344849098524782,0.11502014018025698,0.10994476894529599,0.0801879104497807,0.16823494264702402,0.162998057795322,0.29541659072651005,0.23568207294292004,0.0143325485892154,0.0353988862092202,0.0224413448354538,10674.0
2014-04-14,413.6,19005.0,1.5151301556138828,79.729,1327.99,1830.61,1644.36,79.14,20.26,3.71,18.32,1104.718,216.4949,2045.8,0.0359165198274294,0.11774578523944501,0.11274483998618198,0.080884412842937,0.172257391904626,0.169877968828961,0.29997700675345895,0.237581247968776,0.0147843306084827,0.0361902590652452,0.0225895565163116,13266.0
2014-04-15,465.45,12522.0,1.5151301556138828,79.803,1302.64,1842.98,1646.67,79.49,20.51,3.79,18.45,1104.984,216.8618,2046.24,0.0359898963415836,0.128493978891361,0.114505600788578,0.080976073083422,0.172307312717396,0.172110884566009,0.30697434415281605,0.23822060403789397,0.0147393201784572,0.0364856752821314,0.0225919689487105,14835.0
2014-04-16,500.99,16638.0,1.7315773207015803,79.803,1302.53,1862.31,1664.85,80.18,20.15,3.76,18.49,1104.862,216.4331,2045.03,0.0358892419702132,0.125383021971163,0.11515274243796902,0.08406014289716901,0.15223595074762697,0.17996215950167302,0.305521379299935,0.23821187685679998,0.0147077883260204,0.0369445502475826,0.0219368327671197,15790.0
2014-04-17,518.77,15347.0,1.6233537381577317,79.828,1295.12,1864.85,1669.81,81.32,20.72,3.69,18.56,1105.396,216.3342,2038.66,0.0358871796681047,0.12441318298876598,0.11325439181914099,0.0820695037454216,0.156231257891157,0.195120957073754,0.30148925227691104,0.229116167271965,0.0146458110486095,0.0369626486753071,0.0237591884591871,15215.0
2014-04-18,498.45,9667.0,1.406906573070034,79.847,1294.3,1864.85,1670.6,81.32,20.72,3.69,18.56,1105.396,216.3518,2038.66,0.0289325226671871,0.11223230635735901,0.11181937562892999,0.0809328091007252,0.15346288399696,0.187506031179618,0.292474970459147,0.223726969496743,0.0145403146126341,0.0364059765561399,0.019479612565753996,14028.0
2014-04-19,481.16,9381.0,1.406906573070034,79.847,1294.3,1864.85,1670.6,81.32,20.72,3.69,18.56,1105.396,216.3518,2038.66,0.0279388900478835,0.11225218668147698,0.110399598694245,0.0805926522301642,0.14700120528396898,0.18721910099477698,0.286488481677432,0.22371424876127696,0.0113205185802304,0.0288844909496155,0.0194608052896111,12337.0
2014-04-20,496.48,7466.0,1.2986829905261854,79.847,1294.3,1864.85,1670.6,81.32,20.72,3.69,18.56,1105.396,216.3518,2038.66,0.0277988325742907,0.110831280026928,0.110080424806786,0.0805549444689107,0.14705196538848,0.177507114835844,0.28662426515966305,0.223663316566581,0.0112345894830926,0.0288677056505639,0.0193235980924347,12139.0
2014-04-21,498.76,10524.0,1.2986829905261854,79.945,1289.77,1871.89,1672.4,80.93,20.56,4.12,18.71,1106.511,215.9759,2038.79,0.0280639805007059,0.11101393202197,0.110625282747855,0.0805751232072967,0.148071999123243,0.18029761676449302,0.434906200231677,0.224856028553887,0.0112924379191569,0.0294791404078525,0.0193209890982014,14244.0
2014-04-22,494.62,11693.0,1.2986829905261854,79.905,1283.81,1879.55,1681.98,80.61,20.56,4.3,18.87,1106.2830000000001,215.8396,2038.69,0.0280909091027036,0.11140796230889,0.111221342740341,0.08201639438225,0.148776828458505,0.18029761676449302,0.451552486340516,0.226096895834882,0.0113779352537531,0.029589064224430996,0.0193242357250731,16098.0
2014-04-23,489.03,10865.0,1.406906573070034,79.855,1283.91,1875.39,1679.25,80.71,20.41,4.25,19.09,1107.008,216.23,2042.1,0.0274704130208431,0.0970677656594516,0.11043021690261001,0.0809004223159581,0.147389447884125,0.18277903685098498,0.453295075022518,0.22766032948051002,0.0110716433974045,0.029806654928547997,0.0198208237840642,16232.0
2014-04-24,486.85,10385.0,1.406906573070034,79.79899999999999,1293.36,1878.61,1681.16,77.87,20.56,4.28,19.26,1107.117,216.2293,2042.2,0.027532981351003,0.0995411072931803,0.10984756352979301,0.0794060915520444,0.179494089412479,0.170725800757361,0.453534870414439,0.228714868529477,0.0110152675131057,0.0298162242574199,0.0198186427391195,15471.0
2014-04-25,481.38,11897.0,1.406906573070034,79.749,1303.25,1863.4,1670.76,77.61,19.91,4.05,18.73,1106.675,216.6444,2043.95,0.0273561453981457,0.10117605658856599,0.11052067626005803,0.0816730702594034,0.179516495649214,0.19755943882976604,0.48256874456813104,0.233591927016105,0.0107361903337622,0.029982349134703,0.0193932691766368,15255.0
2014-04-26,461.23,7208.0,1.1904594079823365,79.749,1303.25,1863.4,1670.76,77.61,19.91,4.05,18.73,1106.675,216.6444,2043.95,0.0271602442513458,0.096565297699325,0.110345915288316,0.0816177361887823,0.17717122372982,0.19190453461451198,0.47100744775963793,0.22950421820483602,0.0107769399292146,0.029906761534142998,0.0192421222097096,12283.0
2014-04-27,457.93,8848.0,1.0822358254384876,79.749,1303.25,1863.4,1670.76,77.61,19.91,4.05,18.73,1106.675,216.6444,2043.95,0.0270131111015867,0.0962239462019082,0.10957136271397899,0.0802931416504158,0.17687213940714702,0.189362810445387,0.470280585216683,0.22916394527280398,0.0107256467842451,0.0287530148624771,0.0185800605688069,11667.0
2014-04-28,440.41,12624.0,1.2986829905261854,79.683,1296.74,1869.43,1672.65,78.05,20.3,3.96,18.65,1107.1660000000002,216.2974,2043.5,0.0270717492604099,0.0973950236094735,0.109941342515378,0.0803378000260357,0.177818059715639,0.19708370418215698,0.47531699114783704,0.22973962268245499,0.010698096302774,0.029287510031063998,0.01860614313552,15969.0
