date,price_usd,price_usd_fd,price_usd_MAVG30,wikipedia,google_tr_btc,segment,DXY,XAU,SPX,MXWO,QCOM,TSM,AMD,NVDA,High.Yield,Global.Govt,US.Govt,log.DXY,log.XAU,log.SPX,log.MXWO,log.QCOM,log.TSM,log.AMD,log.NVDA,log.High.Yield,log.Global.Govt,log.US.Govt,DXY.fd,XAU.fd,SPX.fd,MXWO.fd,QCOM.fd,TSM.fd,AMD.fd,NVDA.fd,High.Yield.fd,Global.Govt.fd,US.Govt.fd,DXY.pct,XAU.pct,SPX.pct,MXWO.pct,QCOM.pct,TSM.pct,AMD.pct,NVDA.pct,High.Yield.pct,Global.Govt.pct,US.Govt.pct,DXY.vol,XAU.vol,SPX.vol,MXWO.vol,QCOM.vol,TSM.vol,AMD.vol,NVDA.vol,High.Yield.vol,Global.Govt.vol,US.Govt.vol,new_topics,new_posts,new_members,new_posts_fd,new_posts_MAVG30,log_rtn_new_posts,block,supply,fees,new_supply,new_fees,no_users,no_miners,no_transactions,no_auto_transactions,curr_transacted,curr_auto_transacted,new_users,new_miners,new_transactions,new_auto_transactions,new_curr_transacted,new_curr_auto_transacted,no_users_sunk,no_miners_sunk,curr_sunk,new_users_sunk,new_miners_sunk,new_curr_sunk,miner_wealth,user_wealth,ns_alltime_user_wealth,ns_alltime_miner_wealth,alltime_miner_wealth,alltime_user_wealth,ns_miner_wealth,ns_user_wealth,ns_pureuser_wealth,pureuser_wealth,transformed_user_to_miner,lost_track
2012-11-06,10.7,0.09999999999999964,11.0,3363.0,0.2373177315535681,3,80.613,1716.0,1428.39,1311.42,60.37,16.2,2.07,13.01,963.7,219.94,2058.04,-0.001685651,0.01824824,0.007822506,0.006157302,-0.0009933776,0.0199507864,-0.0191393402,-0.0007683442999999999,0.00169283,0.00018188430000000002,-0.00242655,-0.136,31.03,11.13,8.05,-0.06,0.32,-0.0191393402,-0.0007683442999999999,0.00169283,0.04,-0.00242655,-0.001684231,0.01841576,0.007853180999999999,0.006176297,-0.0009928843,0.0201511335,-0.018957346,-0.0007680492,0.0016942629999999999,0.0001819009,-0.002423608,0.0411298923406132,0.11059235345793302,0.0980935718097681,0.0944259141072436,0.181016760772392,0.19780790430648604,0.743284365634766,0.310048301884128,0.0248390291118144,0.0270560661006963,0.0245655072929511,105,2213,107,412.0,2210.0,0.2060069948750936,206797,10339839.953512317,8315.513180640535,6749.999,25.944198520000004,349972,44704,8020912.0,388095.0,481528171.89467263,-7.510179346123159e-11,575,-11,30635.0,1597.0,595798.6522419137,-3.296811608433093e-13,187052,35429,1936936.261476221,91,1,132.3081302200444,2834527.948854736,7505310.093855158,7159172.498291288,1243731.0553834513,2948618.747795951,7391219.294913944,1129640.2564422365,7273263.297232502,7273263.297232502,7505310.093855164,351324,-8.89193405178883e-10
2012-11-07,10.82,0.120000000000001,11.0,3071.0,0.21358595839821135,3,80.759,1717.55,1394.53,1289.11,58.1213,16.17,2.01,12.6098,963.14,220.52,2067.79,0.0018094839999999999,0.0009028557000000001,-0.02399049,-0.01715846,-0.03796009,-0.0018535685999999999,-0.0294138852,-0.031244,-0.0005812626,0.002633612,0.004726330999999999,0.146,1.55,-33.86,-22.31,-2.2487,-0.03,-0.0294138852,-0.031244,-0.0005812626,0.58,0.004726330999999999,0.001811122,0.0009032634,-0.02370501,-0.01701209,-0.03724863,-0.0018518519,-0.028985507200000003,-0.03076095,-0.0005810937,0.0026370829999999997,0.004737517,0.0408690486942993,0.11055241158480801,0.118717035327517,0.10477200988997999,0.203147861772665,0.16922164422614402,0.7442896448451959,0.321419270430895,0.0245758671997617,0.0283845270930898,0.028077309556165,111,2141,95,-72.0,2180.0,-0.033076051461366864,206954,10347689.953512317,8344.315249620526,7850.0,28.802068979999966,350809,44704,8051547.0,389692.0,482123970.54691464,-7.543147462207491e-11,837,0,33595.0,2100.0,604043.043621719,4.1899513933904434e-13,187267,35429,1937227.449696641,215,0,291.1882204199209,2835823.2698641415,7511864.763684567,7164515.36987619,1245946.9964358856,2950834.6888483856,7396853.344700323,1130935.5774516405,7279526.788860434,7279526.788860435,7511864.763684565,352457,-8.884370669581048e-10
2012-11-08,10.92,0.09999999999999964,11.0,3967.0,0.2294071405017825,3,80.793,1731.4,1377.51,1276.72,60.67,16.13,1.98,12.68,962.26,220.56,2071.63,0.0004209171,0.008031473,-0.01227992,-0.009657769,0.04291714,-0.0024767815,-0.0150378774,0.00555166,-0.0009140958,0.000181373,0.0018553329999999998,0.034,13.85,-17.02,-12.39,2.5487,-0.04,-0.0150378774,0.00555166,-0.0009140958,0.04,0.0018553329999999998,0.0004210057,0.008063812,-0.01220483,-0.009611281999999999,0.04385139,-0.0024737167999999998,-0.0149253731,0.005567099,-0.0009136782000000001,0.00018138939999999998,0.001857055,0.0384415297886317,0.11264110429210901,0.12034306903449198,0.10468302398710501,0.23587067898024802,0.16560660390325302,0.737332420636473,0.316323170387522,0.0239667799361567,0.0282275845631126,0.0283836799970623,107,2009,112,-132.0,2146.0,-0.06363592377474833,207108,10355389.953512317,8369.909863150535,7700.0,25.594613530000004,351469,44686,8085142.0,391792.0,482728013.59053636,-7.501247948273586e-11,660,-18,31604.0,1230.0,513414.88400969846,-1.3576593191691464e-12,187369,35429,1937641.322302261,102,0,413.87260562018486,2836533.0592733882,7518854.968874715,7170958.4817862,1246790.0085898535,2951677.7010023524,7403710.32714575,1131645.3668608887,7286103.123515165,7286103.123515165,7518854.968874713,352992,-8.914802554063627e-10
2012-11-09,10.9,-0.019999999999999574,11.0,3377.0,0.2294071405017825,3,81.02600000000001,1731.07,1379.85,1276.02,61.62,16.36,2.03,12.19,959.99,220.92,2072.77,0.002879763,-0.00019061540000000002,0.0016972760000000002,-0.0005484303,0.01553715,0.014158438999999998,0.0249389483,-0.03941001,-0.002361817,0.0016308779999999999,0.00055014,0.233,-0.33,2.34,-0.7,0.95,0.23,0.0249389483,-0.03941001,-0.002361817,0.36,0.00055014,0.0028839129999999997,-0.00019059720000000002,0.0016987170000000002,-0.00054828,0.01565848,0.0142591445,0.0252525253,-0.03864353,-0.00235903,0.001632209,0.0005502913,0.0390466951926143,0.112639312204251,0.119847344237181,0.103431148668282,0.237843563832446,0.160990357693194,0.745450834184815,0.33248118098274104,0.0250342385861421,0.0287137430387914,0.0282542497644866,124,1940,96,-69.0,2117.0,-0.034949112757560616,207260,10362989.95301232,8389.19517910053,7599.9995,19.285315950000005,352137,44679,8116746.0,393022.0,483241428.474546,-7.6370138801905e-11,668,-7,23480.0,1323.0,414273.45995010226,-1.6446992790954032e-13,187449,35429,1937954.0522060508,80,0,312.72990378993563,2836005.691217103,7526982.33409873,7177605.9139102325,1247429.845637208,2952317.538049708,7410670.487266125,1131117.9988046032,7293917.760742837,7293917.760742835,7526982.334098725,353121,-8.921920214742678e-10
2012-11-10,10.81,-0.08999999999999986,11.0,3364.0,0.22149654944999694,3,81.02600000000001,1731.07,1379.85,1276.02,61.62,16.36,2.03,12.19,959.99,220.92,2072.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385017438889903,0.112208519727324,0.11982835654625398,0.10290959076143699,0.235764650339965,0.159153830408988,0.7412901214189391,0.33189008410097404,0.0240755619180224,0.0285055782138353,0.0281635184344841,89,1493,70,-447.0,2080.0,-0.2619004545181834,207404,10370189.95201232,8410.698524280535,7199.999,21.50334518,352606,44688,8140226.0,394345.0,483655701.9344961,-7.653460872981456e-11,469,9,24787.0,2095.0,214767.4481790063,-2.6171194727965703e-13,187519,35429,1938089.961852731,70,0,135.9096466798801,2837870.8366301963,7532317.185940035,7182683.466921632,1249416.3818562115,2954304.0742687117,7415883.94830152,1132983.144217697,7299116.704560145,7299116.704560148,7532317.185940035,353424,-8.929311975467987e-10
2012-11-11,10.86,0.049999999999998934,11.0,3338.0,0.26104950470892496,3,81.02600000000001,1731.07,1379.85,1276.02,61.62,16.36,2.03,12.19,959.99,220.92,2072.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381303150034406,0.110374008206107,0.11976879046299901,0.102862013423859,0.234944912069868,0.159070307143961,0.6128250584515921,0.331211550672886,0.0237012550899647,0.0273255280399567,0.0281448870603233,66,1433,60,-60.0,2049.0,-0.04101736971101854,207551,10377539.951512322,8427.994455200529,7349.9995,17.295930919999996,353720,44768,8165013.0,396440.0,483870469.3826751,-7.679632067709421e-11,1114,80,22285.0,960.0,229010.5662631019,-1.7578109174948457e-13,187955,35429,1938352.806849981,436,0,262.8449972500093,2835715.6776440605,7541822.339280845,7191187.722826272,1247999.2799489656,2952886.972361465,7424651.044563442,1130827.9852315604,7308359.017543679,7308359.0175436735,7541822.339280845,354330,-8.916781058843749e-10
2012-11-12,10.75,-0.10999999999999943,11.0,4625.0,0.26896009576071056,3,81.035,1728.2,1380.03,1274.32,61.62,16.445,1.99,11.915,959.96,220.94,2072.77,0.0001110693,-0.00165931,0.00013044049999999999,-0.001333156,0.0,0.0051821485,-0.019901154299999998,-0.02281783,-3.1250809999999996e-05,9.052641e-05,0.0,0.009000000000000001,-2.87,0.18,-1.7,0.0,0.085,-0.019901154299999998,-0.02281783,-3.1250809999999996e-05,0.02,0.0,0.0001110755,-0.001657934,0.00013044899999999998,-0.001332268,0.0,0.005195599,-0.0197044335,-0.02255947,-3.125033e-05,9.053051e-05,0.0,0.0381175027288736,0.11042101558180399,0.119780245687715,0.10284745876531098,0.234944912069868,0.159035855212823,0.6127190837718299,0.337008710288021,0.0237018374594213,0.0273339455719786,0.0281448870603233,92,1818,87,385.0,2045.0,0.23796684690925235,207683,10384139.951512322,8446.243369420534,6600.0,18.248914220000007,354402,44754,8187298.0,397400.0,484099479.9489382,-7.697210176884369e-11,682,-14,23696.0,658.0,287715.7801167603,-5.756808061935932e-13,188050,35429,1938431.392546661,95,0,78.58569668000564,2827585.940191816,7556552.073161618,7205272.850987032,1240435.5647382415,2945323.2571507413,7438814.756202691,1122698.2477793165,7323010.167945956,7323010.167945956,7556552.073161619,355244,-8.936286480179325e-10
2012-11-13,10.96,0.21000000000000085,11.0,4163.0,0.25313891365713936,3,81.084,1724.95,1374.53,1271.85,62.13,16.18,2.09,11.83,958.93,221.08,2075.58,0.0006044942,-0.00188234,-0.003993384,-0.00194017,0.008242471,-0.016245568000000002,0.049029427199999996,-0.007159433000000001,-0.001073537,0.0006334555000000001,0.0013547560000000001,0.049,-3.25,-5.5,-2.47,0.51,-0.265,0.049029427199999996,-0.007159433000000001,-0.001073537,0.14,0.0013547560000000001,0.000604677,-0.001880569,-0.003985420999999999,-0.001938289,0.008276534,-0.0161143205,0.0502512563,-0.007133865,-0.001072961,0.0006336562,0.0013556739999999999,0.0380798399966063,0.11048202644498199,0.12000346210580601,0.10286675958879199,0.235691756328751,0.16815475530706,0.635978753569314,0.337286569053519,0.0239171610187233,0.0274444375983143,0.0283619402539968,117,1890,90,72.0,2039.0,0.03883983331626396,207823,10391139.949512323,8466.307363550537,6999.9980000000005,20.063994129999976,355150,44740,8210994.0,398058.0,484387195.72905487,-7.754778257503728e-11,748,-14,22813.0,3451.0,330296.8520141325,2.0342321577215825e-13,188165,35429,1938585.485383041,115,0,154.09283638000488,2818201.043080848,7572936.966642207,7220927.5052911015,1231626.8160423632,2936514.508454863,7454623.50126819,1113313.350668348,7339240.970665116,7339240.970665119,7572936.96664221,356179,-8.858648949956239e-10
2012-11-14,10.94,-0.02000000000000135,11.0,3948.0,0.22149654944999694,3,81.056,1726.5,1355.49,1257.12,61.7268,15.915,1.93,11.54,958.48,220.23,2075.41,-0.0003453805,0.0008981733,-0.01394884,-0.01164914,-0.006510768,-0.0165138509,-0.0796440631,-0.02481942,-0.0004693832,-0.003852172,-8.190816999999999e-05,-0.027999999999999997,1.55,-19.04,-14.73,-0.4032,-0.265,-0.0796440631,-0.02481942,-0.0004693832,-0.85,-8.190816999999999e-05,-0.00034532089999999996,0.0008985767999999999,-0.01385201,-0.01158155,-0.006489619,-0.0163782447,-0.07655502389999999,-0.02451395,-0.00046927300000000003,-0.0038447620000000003,-8.190482e-05,0.0381579316915888,0.10723730875291601,0.122039029373105,0.105755735162989,0.23638757687977802,0.17437705495367697,0.6663947469769771,0.34043724547875504,0.0230262635017919,0.0285533646999818,0.0283670218471924,96,1968,84,78.0,2034.0,0.040440969558510745,207966,10398289.948512323,8489.785488710531,7149.999,23.478125159999966,355618,44719,8233807.0,401509.0,484717492.58106905,-7.734435935926513e-11,468,-21,29217.0,1031.0,416829.38431333547,2.1595966253349155e-13,188250,35429,1938858.5254468909,85,0,273.040063850116,2817425.8441221137,7580862.162024098,7223387.482631025,1236043.7965759293,2940931.4889884293,7457356.517157783,1112538.1517096143,7346893.127497339,7346893.127497339,7580862.162024098,356910,-8.872031849071683e-10
2012-11-15,10.93,-0.009999999999999787,11.0,3271.0,0.2373177315535681,3,81.078,1715.75,1353.33,1253.86,61.2808,16.05,1.87,11.59,956.48,219.81,2075.61,0.0002713805,-0.006245935,-0.0015947910000000001,-0.002596597,-0.007251616,0.0084467888,-0.0315815721,0.004323396,-0.002088817,-0.001908918,9.636186e-05,0.022000000000000002,-10.75,-2.16,-3.26,-0.446,0.135,-0.0315815721,0.004323396,-0.002088817,-0.42,9.636186e-05,0.0002714173,-0.00622647,-0.00159352,-0.002593229,-0.007225387,0.0084825636,-0.0310880829,0.004332756,-0.002086637,-0.0019070970000000002,9.63665e-05,0.0354101316076572,0.10706618444651801,0.116465357778939,0.0970990580876274,0.232317485904483,0.17358662991844104,0.6676522857478321,0.32780756551624896,0.02131886618661,0.0289393555694369,0.0271282777898164,137,1988,71,20.0,2013.0,0.010111309604320695,208102,10405089.948012324,8520.95152821053,6799.9995,31.166039499999933,356046,44734,8263024.0,402540.0,485134321.9653824,-7.712839969673163e-11,428,15,35769.0,1193.0,656675.6485862129,-4.473070846285499e-13,188368,35430,1939383.014300671,118,1,524.4888537798543,2815344.499592845,7589743.503612547,7235110.759448157,1230596.0302870907,2935534.329699591,7469553.673505802,1110406.2001803457,7355300.589554898,7355300.589554898,7589743.503612547,357227,-8.901669668930525e-10
2012-11-16,11.23,0.3000000000000007,11.0,6521.0,0.458814281003565,3,81.257,1713.72,1359.88,1253.31,61.93,16.19,1.86,11.38,954.69,219.3,2076.45,0.002205317,-0.001183857,0.004828239000000001,-0.0004387417,0.01053813,0.008684918100000001,-0.0053619431000000006,-0.01828523,-0.0018731989999999999,-0.002322881,0.00040461839999999995,0.179,-2.03,6.55,-0.55,0.6492,0.14,-0.0053619431000000006,-0.01828523,-0.0018731989999999999,-0.51,0.00040461839999999995,0.002207751,-0.001183156,0.0048399129999999995,-0.00043864550000000005,0.01059386,0.008722741400000001,-0.0053475936,-0.01811907,-0.001871445,-0.002320186,0.00040470029999999996,0.0314335203184802,0.106884455087989,0.116830680704562,0.0929147062826482,0.23243838649191603,0.17320194294709101,0.654398939943384,0.330194915889455,0.0178680793977356,0.0289193000827029,0.023988055845636003,151,2423,91,435.0,2011.0,0.19787733360000645,208247,10412339.948012324,8553.15910368053,7250.0,32.207575469999945,356793,44724,8298793.0,403733.0,485790997.6139687,-7.757570678136019e-11,747,-10,37965.0,1691.0,1133231.9366558518,-2.685854875094859e-13,188483,35430,1939754.0787220409,115,0,371.06442137015983,2820283.8356867568,7592054.165738893,7237177.58881679,1235408.1358964215,2940346.435308922,7471991.566116728,1115345.5362742564,7357240.188438957,7357240.1884389585,7592054.165738898,357552,-8.837464214370522e-10
2012-11-17,11.6,0.3699999999999992,11.0,4292.0,0.3638871883821378,3,81.257,1713.72,1359.88,1253.31,61.93,16.19,1.86,11.38,954.69,219.3,2076.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029737255368049,0.10611831791699199,0.117033543890099,0.0929298183390199,0.226590065016458,0.17273857918306798,0.642939109661551,0.328828843690334,0.0176214070073722,0.0277943009598616,0.0238234676439742,97,1863,88,-560.0,1995.0,-0.2628183502149373,208387,10419339.947012326,8578.748551610532,6999.999,25.589447929999984,357363,44715,8336758.0,405424.0,486924229.5506245,-7.784429226886965e-11,570,-9,30589.0,1972.0,733067.3147661333,-1.9202055988017453e-13,188617,35430,1940202.558891441,134,0,448.48016939987434,2819124.6400237517,7600213.329079309,7245155.184873932,1233982.038915987,2938920.3383284877,7480417.6307745725,1114186.3406112518,7364950.883178667,7364950.883178669,7600213.329079308,358283,-8.867815058241338e-10
2012-11-18,11.7,0.09999999999999964,11.0,4023.0,0.3085130510196386,3,81.257,1713.72,1359.88,1253.31,61.93,16.19,1.86,11.38,954.69,219.3,2076.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289236141578724,0.101086157720316,0.108968765143089,0.0873628350608401,0.217398313211666,0.158879439773981,0.385321087579245,0.28243711302657104,0.0175566510260099,0.0276616934962205,0.0231146101217609,128,1959,81,96.0,1978.0,0.0502460473429523,208533,10426639.947012326,8606.316679510532,7300.0,27.568127899999947,357535,44722,8367347.0,407396.0,487657296.8653906,-7.803631282874985e-11,172,7,33161.0,1084.0,1021257.1305447144,-7.517453998705237e-14,188727,35430,1940350.290435991,110,0,147.7315445500426,2833907.5779267764,7592730.38770343,7237063.847145864,1249225.6436088816,2954163.9430213813,7472474.022608828,1128969.278514277,7357320.212240468,7357320.212240469,7592730.38770343,358606,-8.890754226293022e-10
2012-11-19,11.67,-0.02999999999999936,11.0,5007.0,0.3085130510196386,3,80.874,1731.72,1386.89,1280.86,62.09,16.34,1.92,11.6983,958.81,219.93,2073.34,-0.004724583,0.01044869,0.01966737,0.02174368,0.00258023,0.009222321700000001,0.0317486983,0.0275861,0.004306252,0.002868658,-0.0014988710000000001,-0.38299999999999995,18.0,27.01,27.55,0.16,0.15,0.0317486983,0.0275861,0.004306252,0.63,-0.0014988710000000001,-0.00471344,0.01050347,0.01986205,0.02198179,0.002583562,0.0092649784,0.0322580645,0.02797012,0.004315537,0.002872777,-0.001497749,0.0328301047942376,0.105623273735261,0.125263934405968,0.11064169888572199,0.21734612493717603,0.160074898113934,0.399710840147952,0.295112685068285,0.0222666929687823,0.0291365213520959,0.0237074687616964,130,2277,98,318.0,1982.0,0.1504246481191988,208677,10433839.946012326,8633.720905920532,7199.999,27.404226409999985,357908,44713,8400508.0,408480.0,488678553.9959354,-7.811148736873689e-11,373,-9,35098.0,1122.0,547675.313528701,7.043453006169015e-13,188828,35430,1940639.022224871,101,0,288.73178887995886,2834129.5106230136,7599708.449845841,7244260.668301561,1248940.087642459,2953878.3870549593,7479959.573413895,1129191.211210514,7364009.544733508,7364009.544733508,7599708.4498458365,359567,-8.896977914896378e-10
2012-11-20,11.74,0.07000000000000028,11.0,4333.0,0.28478127786428176,3,80.957,1727.05,1387.81,1281.29,62.14,16.25,1.88,11.49,960.03,219.06,2069.45,0.001025762,-0.002700384,0.0006631348,0.00033565559999999996,0.0008049586,-0.0055231807,-0.021053409199999998,-0.01796644,0.001271602,-0.0039636490000000005,-0.0018779620000000002,0.083,-4.67,0.92,0.43,0.05,-0.09,-0.021053409199999998,-0.01796644,0.001271602,-0.87,-0.0018779620000000002,0.001026288,-0.002696741,0.0006633547,0.0003357119,0.0008052827000000001,-0.0055079559,-0.0208333333,-0.01780601,0.001272411,-0.003955804,-0.0018762,0.0328234515223327,0.105952838739821,0.125328500834994,0.11067368148913302,0.21729969551660103,0.161566008465203,0.402400074038008,0.29904608721004,0.022713193865473998,0.0310709360377553,0.0245181279753123,139,2295,96,18.0,1991.0,0.007874056430905866,208826,10441289.944512326,8662.338868950534,7449.9985,28.61796302999998,358533,44711,8435606.0,409602.0,489226229.309464,-7.740714206811999e-11,625,-2,35566.0,1648.0,549082.5193621147,-2.675599000169504e-13,188952,35430,1941036.373635361,124,0,397.35141048999503,2844815.0490148943,7596472.905883852,7242381.704449075,1257871.6985353096,2962809.9979478093,7478477.956950937,1139876.7496023944,7360376.653381992,7360376.653381992,7596472.905883851,360370,-8.890434541627074e-10
2012-11-21,11.81,0.07000000000000028,11.0,3781.0,0.30060245996785295,3,80.932,1728.69,1391.03,1284.32,62.14,16.26,1.87,11.82,961.41,218.47,2066.92,-0.0003088536,0.0009491456,0.002317515,0.002362012,0.0,0.0006151953,-0.005333346,0.02831592,0.0014364229999999998,-0.00269696,-0.001223295,-0.025,1.64,3.22,3.03,0.0,0.01,-0.005333346,0.02831592,0.0014364229999999998,-0.59,-0.001223295,-0.0003088059,0.0009495961,0.002320202,0.002364804,0.0,0.0006153846,-0.0053191489,0.02872063,0.001437455,-0.002693326,-0.001222547,0.0329155185814651,0.1053592517121,0.12564069188779303,0.1111107832556,0.217182087169909,0.160919764813259,0.390580298911014,0.309825457910409,0.0230840609024457,0.0316302876733523,0.0246527481255332,113,2011,85,-284.0,1979.0,-0.13210073272199352,208978,10448889.944512326,8692.812951360527,7600.0,30.474082409999944,359073,44680,8471172.0,411250.0,489775311.8288262,-7.767470196813694e-11,540,-31,35345.0,3226.0,409808.1826795394,1.2656255167151076e-13,189097,35430,1941130.221439611,145,0,93.84780424996279,2842378.2096131365,7606509.742698893,7252606.81121237,1255152.7440972514,2960091.043509752,7488796.908802278,1137439.910200636,7370319.645108985,7370319.645108985,7606509.742698895,360921,-8.866484574311999e-10
2012-11-22,11.72,-0.08999999999999986,11.0,3274.0,0.2373177315535681,3,80.699,1729.55,1391.03,1290.5,62.14,16.26,1.87,11.82,962.55,218.72,2066.92,-0.002883112,0.0004973628,0.0,0.004800345,0.0,0.0,0.0,0.0,0.001185056,0.001143668,0.0,-0.233,0.86,0.0,6.18,0.0,0.0,0.0,0.0,0.001185056,0.25,0.0,-0.00287896,0.0004974865000000001,0.0,0.004811885,0.0,0.0,0.0,0.0,0.001185758,0.001144322,0.0,0.0326004111599111,0.0988520060046691,0.118967468012974,0.10280234308413001,0.215878161187757,0.158711848876802,0.384868344849701,0.296572769674692,0.0211168730662212,0.0312221341116238,0.0243664403193007,77,1706,94,-305.0,1953.0,-0.16448066172102768,209122,10456089.944012327,8714.517526940523,7199.9995,21.70457558,359498,44671,8506517.0,414476.0,490185120.01150566,-7.754813941646544e-11,425,-9,27433.0,3084.0,571848.3831035323,-7.468868222732049e-13,189219,35430,1941233.888408591,122,0,103.6669689801056,2837635.2389094275,7618452.70838,7265426.438818605,1249429.4476863027,2954367.747098803,7501720.200190622,1132696.939496928,7382158.947007978,7382158.947007981,7618452.70838,361293,-8.906877719722433e-10
2012-11-23,12.15,0.4299999999999997,11.0,3169.0,0.24522832260535374,3,80.192,1753.0,1409.15,1304.85,63.13,16.84,1.95,11.9,964.44,219.36,2066.32,-0.006302424,0.01346735,0.01294221,0.01105835,0.01580619,0.0350489047,0.041890941699999996,0.006745388000000001,0.001961609,0.002921843,-0.0002903291,-0.507,23.45,18.12,14.35,0.99,0.58,0.041890941699999996,0.006745388000000001,0.001961609,0.64,-0.0002903291,-0.006282606,0.01355844,0.01302632,0.01111972,0.01593177,0.0356703567,0.0427807487,0.00676819,0.001963534,0.002926116,-0.000290287,0.0376806149431558,0.10506771422644699,0.124844528215246,0.107814346785694,0.21528182709269003,0.183405702583146,0.40038713899351003,0.29537277946588697,0.0219162256945792,0.0324942563541354,0.0243780023963451,92,1641,110,-65.0,1929.0,-0.03884563696153349,209285,10464239.944012327,8741.03022878053,8150.0,26.51270183999999,359898,44666,8533950.0,417560.0,490756968.39460915,-7.829502623873863e-11,400,-5,25951.0,6096.0,357346.63401465846,-6.538596137618919e-14,189322,35431,1941380.529791231,103,1,146.64138263999484,2842063.296463925,7622174.6473026285,7268077.442814036,1254781.8011753005,2959770.2971878,7504467.646578755,1137074.800451425,7385784.443537912,7385784.44353791,7622174.6473026285,362542,-8.91455711528465e-10
2012-11-24,12.3,0.15000000000000036,11.0,2905.0,0.25313891365713936,3,80.192,1753.0,1409.15,1304.85,63.13,16.84,1.95,11.9,964.44,219.36,2066.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374103943913722,0.104066184874771,0.12452689503045698,0.107459585550355,0.214607747461502,0.18036372279619395,0.39543798870822294,0.295344677840341,0.0218875503314779,0.0319900538090358,0.0229011830257529,92,1599,85,-42.0,1908.0,-0.02592737825613667,209436,10471789.943512328,8762.979502060538,7549.9995,21.949273279999996,360102,44673,8559901.0,423656.0,491114315.0286238,-7.836041220011482e-11,204,7,26265.0,3576.0,409871.27982679685,-3.468847015457733e-13,189436,35431,1941957.604326621,114,0,577.0745353898965,2858180.8092702837,7613607.129655959,7259064.689046702,1270767.4786967593,2975755.9747092593,7496031.964216984,1153192.3132577841,7376639.8544856785,7376639.8544856785,7613607.129655959,362957,-8.944880820968267e-10
2012-11-25,12.38,0.08000000000000007,11.0,3293.0,0.28478127786428176,3,80.192,1753.0,1409.15,1304.85,63.13,16.84,1.95,11.9,964.44,219.36,2066.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374039473733995,0.104020065078949,0.12451242952210101,0.10729326592356099,0.20186761338013298,0.17999462103846803,0.390439789686073,0.293847205621168,0.0205919796149164,0.0301855406305376,0.0212613474742056,115,1791,72,192.0,1891.0,0.11339568922675759,209582,10479089.943512328,8792.321972960528,7300.0,29.342470899999984,360322,44661,8586166.0,427232.0,491524186.3084507,-7.87072969016606e-11,220,-12,33492.0,2850.0,287486.34434791503,-2.307795635839225e-13,189552,35431,1942395.4026458908,116,0,437.7983192701358,2855017.786984018,7624070.148406811,7255470.429747362,1281223.9388280236,2986212.434840523,7492875.500550307,1150029.2909715185,7386665.077603865,7386665.077603865,7624070.148406801,363733,-8.971089562730355e-10
