Th	09/30/2010	.0600
We	09/29/2010	.0600
Tu	09/28/2010	.0600
Mo	09/27/2010	.0600
		
Fr	09/24/2010	.0600
Th	09/23/2010	.0600
We	09/22/2010	.0600
Tu	09/21/2010	.0600
Mo	09/20/2010	.0600
		
Fr	09/17/2010	.0600
Th	09/16/2010	.0600
We	09/15/2010	.0600
Tu	09/14/2010	.0600
Mo	09/13/2010	.0600
		
Fr	09/10/2010	.0600
Th	09/09/2010	.0600
We	09/08/2010	.0600
Tu	09/07/2010	.0600
Mo	09/06/2010	.0600
		
Fr	09/03/2010	.0600
Th	09/02/2010	.0600
We	09/01/2010	.0600
Tu	08/31/2010	.0600
Mo	08/30/2010	.0600
		
Fr	08/27/2010	.0700
Th	08/26/2010	.0600
We	08/25/2010	.0600
Tu	08/24/2010	.0700
Mo	08/23/2010	.0600
		
Fr	08/20/2010	.0700
Th	08/19/2010	.0700
We	08/18/2010	.0700
Tu	08/17/2010	.0700
Mo	08/16/2010	.0700
		
Fr	08/13/2010	.0600
Th	08/12/2010	.0700
We	08/11/2010	.0700
Tu	08/10/2010	.0700
Mo	08/09/2010	.0700
		
Fr	08/06/2010	.0600
Th	08/05/2010	.0600
We	08/04/2010	.0600
Tu	08/03/2010	.0600
Mo	08/02/2010	.0600
		
Fr	07/30/2010	.0600
Th	07/29/2010	.0700
We	07/28/2010	.0600
Tu	07/27/2010	.0600
Mo	07/26/2010	.0600
		
Fr	07/23/2010	.0600
Th	07/22/2010	.0500
We	07/21/2010	.0800
Tu	07/20/2010	.0700
Mo	07/19/2010	.0800
		
