date	nTweets	googleSearch	wikiViews	totalTweets	nUsersFiltered	nUsersFilteredNet	nDownloads	nFBShares
2012-11-04	3814	0.444079	3286	290103198	6947397	1491483	2048	0
2012-11-05	4453	0.473684	3845	285959382	6965230	1495297	2326	0
2012-11-06	4197	0.414474	3375	285145050	6985736	1499283	2516	0
2012-11-07	3894	0.424342	2927	282289734	7007276	1503415	2146	0
2012-11-08	3836	0.404605	3991	282320658	7026330	1507760	2231	0
2012-11-09	3677	0.404605	3397	277274892	7044367	1512322	2112	0
2012-11-10	3937	0.434211	3385	293236830	7060351	1515678	2093	0
2012-11-11	3594	0.409091	3263	289866114	7074338	1519263	2255	0
2012-11-12	3867	0.568182	4633	286686096	7090982	1523300	2900	0
2012-11-13	3850	0.5	4035	285268746	7107546	1526964	2371	0
2012-11-14	3847	0.431818	3967	287325192	7128414	1531877	2189	0
2012-11-15	4528	0.477273	3289	276960498	7153461	1537479	1917	0
2012-11-16	8026	0.897727	6205	287562276	7180044	1543298	3345	0
2012-11-17	4748	0.715909	4109	303998382	7204279	1550351	3183	0
2012-11-18	4462	0.569767	3899	291505086	7229011	1555591	2938	0
2012-11-19	4807	0.627907	4758	289288866	7251930	1560251	3020	0
2012-11-20	4666	0.593023	4151	289721802	7276297	1565328	2575	0
2012-11-21	5154	0.581395	3656	284413182	7299922	1569729	2311	0
2012-11-22	4412	0.581395	3190	289257942	7321762	1575024	2275	0
2012-11-23	4092	0.418605	3030	289000242	7338470	1579128	1880	0
2012-11-24	4680	0.627907	2795	293937774	7356810	1583619	2377	0
2012-11-25	4646	0.526316	3167	291860712	7374396	1587157	2363	0
2012-11-26	4967	0.812357	7075	292463730	7395200	1591537	3265	0
2012-11-27	5013	0.594966	5137	295721058	7414418	1595753	2933	0
2012-11-28	5590	1.14416	12037	288587922	7435971	1600220	3889	0
2012-11-29	5087	0.812357	6050	289505334	7456114	1604617	3190	0
2012-11-30	4953	0.537757	4363	280248750	7474735	1608736	2389	0
2012-12-01	4721	0.572082	3381	306869160	7492272	1612139	2448	0
2012-12-02	4471	0.766667	3720	297071406	7505002	1614947	2680	0
2012-12-03	4833	0.544444	4198	297045636	7519371	1618154	2473	0
2012-12-04	4021	0.655556	4477	302132634	7540334	1623463	2611	0
2012-12-05	4863	0.688889	5301	297942432	7561704	1629136	2595	0
2012-12-06	5014	0.7	6393	294535638	7583340	1634555	2892	0
2012-12-07	5885	0.655556	5329	278656164	7605035	1639579	2619	0
2012-12-08	5020	0.988889	5652	302364564	7625929	1643973	3655	0
2012-12-09	5282	0.943396	7354	300272040	7645783	1647290	4076	0
2012-12-10	5316	0.735849	6852	298962924	7662456	1650868	3828	0
2012-12-11	4890	0.896226	6941	300875058	7682744	1654942	4904	0
2012-12-12	4807	0.679245	5478	306925854	7704659	1659309	4190	0
2012-12-13	5125	0.660377	5756	311780922	7729329	1664345	2977	0
2012-12-14	4878	0.54717	4839	280877538	7752736	1670030	3031	0
2012-12-15	4217	0.537736	3752	287082954	7771375	1674054	2746	0
2012-12-16	4835	0.621469	3725	318512046	7790841	1677114	2568	0
2012-12-17	4843	0.689266	4948	294937650	7814532	1681432	2746	0
2012-12-18	4258	0.564972	3939	294710874	7842874	1687505	2581	0
2012-12-19	4056	0.553672	3699	312600408	7867612	1693095	2509	0
2012-12-20	4016	0.519774	3656	317079234	7888177	1698074	2359	0
2012-12-21	4022	0.519774	3386	309693552	7914001	1703677	2040	0
2012-12-22	4064	0.531073	2630	313023036	7949051	1712335	1945	0
2012-12-23	4063	0.54023	2878	357424746	7970133	1716355	1997	0
2012-12-24	4087	0.609195	3110	318810978	7989847	1720994	2232	0
2012-12-25	3919	0.45977	2828	340138230	8007148	1724445	1710	0
2012-12-26	3622	0.609195	3179	353121156	8022088	1727618	2023	0
2012-12-27	4451	0.494253	3398	353363394	8040721	1731032	2108	0
2012-12-28	4373	0.609195	3455	343998576	8064022	1736082	1978	0
2012-12-29	4106	0.678161	3074	350678160	8083589	1740472	1977	0
2012-12-30	4374	0.476636	2809	350044218	8111263	1745564	1818	0
2012-12-31	4001	0.476636	2922	338659032	8129644	1749854	1402	0
2013-01-01	3647	0.401869	2671	334556448	8149523	1754889	1697	0
2013-01-02	4616	0.588785	4175	331453740	8173555	1760262	2174	0
2013-01-03	5103	0.607477	5291	328448958	8203684	1767944	2975	0
2013-01-04	5372	0.654206	5890	330087930	8229149	1773058	2836	22
2013-01-05	4723	0.794393	7075	350879166	8255765	1778871	3061	0
2013-01-06	4225	0.892857	6498	352373826	8276609	1782223	3231	0
2013-01-07	5380	0.753968	5962	338602338	8300453	1786328	3009	0
2013-01-08	5115	0.664683	5497	338720880	8326315	1791585	2732	26
2013-01-09	5258	0.704365	4880	333432876	8353536	1796567	2806	16
2013-01-10	5089	0.674603	4975	339612522	8383938	1801910	2833	0
2013-01-11	5201	0.684524	5305	329582838	8417095	1807662	2688	0
2013-01-12	4190	0.625	4266	356811420	8442052	1811977	2671	0
2013-01-13	3914	0.714286	4563	337329300	8469775	1815393	2694	0
2013-01-14	4106	0.663265	4386	322748634	8493502	1818647	2625	0
2013-01-15	4315	0.714286	4234	345116994	8523117	1823627	2611	0
2013-01-16	4582	0.734694	4128	352528446	8555549	1829677	2530	0
2013-01-17	4195	0.806122	5894	343163628	8585600	1836328	2596	0
2013-01-18	4364	0.653061	4732	339684678	8616266	1843360	2617	0
2013-01-19	4214	0.714286	3507	359409036	8642516	1849553	2413	0
2013-01-20	3732	0.717092	3645	348410400	8666717	1855093	2670	0
2013-01-21	4602	0.64833	4213	346977588	8689945	1859945	2926	0
2013-01-22	4318	0.628684	4221	348070236	8716403	1865243	2610	0
2013-01-23	5831	0.884086	9018	315852582	8742077	1870579	2921	0
2013-01-24	5440	0.854617	7492	341519502	8769987	1876910	3150	0
2013-01-25	4676	0.726916	5958	334314210	8798638	1883430	2485	0
2013-01-26	4562	0.540275	3863	356337252	8829471	1891238	2556	0
2013-01-27	4456	0.636364	3975	369124326	8858146	1895380	2801	0
2013-01-28	5316	0.742424	6023	334814148	8885681	1900081	3063	0
2013-01-29	5579	0.969697	6458	338246712	8913433	1905709	3671	0
2013-01-30	4708	0.772727	6450	331948524	8936437	1910667	3633	0
2013-01-31	4929	0.878788	6014	336437658	8961683	1915652	3769	42
2013-02-01	5376	0.954545	5304	334963614	8996137	1923000	3554	0
2013-02-02	5871	1.04545	9249	349472124	9027197	1929064	4365	0
2013-02-03	6398	0.97561	6021	370175742	9056774	1933236	3586	2
2013-02-04	5659	0.845528	6832	346024098	9085683	1938174	4322	0
2013-02-05	5280	0.813008	5686	352817070	9118727	1945717	3235	0
2013-02-06	6127	0.926829	7318	344385126	9146951	1952617	3391	0
2013-02-07	5640	0.829268	6535	331474356	9178360	1960397	3442	11
2013-02-08	5171	0.845528	5704	331654746	9211199	1969209	2952	0
2013-02-09	5556	0.764228	5831	352636680	9240378	1974380	2877	0
2013-02-10	5570	0.839329	5448	348147546	9273768	1981058	4074	0
2013-02-11	5565	0.788969	5686	346431264	9301152	1985434	3445	0
2013-02-12	5876	1.02398	9759	352863456	9330377	1990838	4031	0
2013-02-13	5906	0.956835	7840	345931326	9358406	1994936	3800	0
2013-02-14	6357	1.27578	8773	349580358	9384501	2000860	4808	0
2013-02-15	5856	1.1247	9588	346503420	9410525	2006464	4174	3
2013-02-16	7022	0.990408	5671	363114762	9433923	2010693	3763	0
2013-02-17	6925	1.11238	7396	360017208	9457810	2015679	4323	0
2013-02-18	7060	1.23429	10630	352064586	9483554	2020592	5538	0
2013-02-19	6300	1.20381	10948	340158846	9508943	2025541	5494	0
2013-02-20	6840	1.0819	8406	340931946	9536266	2031350	6844	0
2013-02-21	6527	1.11238	7656	344725290	9564395	2037112	5892	0
2013-02-22	7557	1.17333	8640	343570794	9595253	2043867	6034	44
2013-02-23	6402	1.0819	7063	354801360	9624257	2050187	5102	0
2013-02-24	5847	1.01911	6947	339566136	9653528	2054490	4796	29
2013-02-25	6655	0.968153	8595	357105198	9681977	2059207	5263	0
2013-02-26	5492	0.968153	8085	350234916	9712592	2064739	5227	0
2013-02-27	6065	1.07006	7892	347065206	9739628	2069845	4221	0
2013-02-28	8664	1.42675	12588	356342406	9770178	2076054	6573	33
2013-03-01	6141	1.47771	11280	347642454	9803964	2083714	6330	0
2013-03-02	5290	1.07006	7237	369650034	9827825	2088070	4785	0
2013-03-03	5098	1.1399	7802	355244604	9850140	2091240	5144	0
2013-03-04	6521	1.25389	8815	305297190	9876238	2095785	5006	0
2013-03-05	8425	1.42487	10626	362346816	9906422	2102902	6064	4
2013-03-06	9811	1.88083	12116	351075018	9941152	2111532	6855	0
2013-03-07	9264	1.99482	14561	348157854	9974335	2119703	6943	65
2013-03-08	7341	1.65285	12112	349126806	10003990	2127764	5238	0
2013-03-09	6079	1.65285	12586	368985168	10030108	2134231	6642	0
2013-03-10	5843	1.86547	12252	361692258	10059328	2139142	5133	0
2013-03-11	6614	1.86547	15267	355698156	10084579	2143874	7241	0
2013-03-12	7957	2.73991	21665	358337004	10114163	2151040	11747	0
2013-03-13	7633	1.98206	15295	350368920	10145623	2157794	7988	0
2013-03-14	6623	1.69058	12558	359053410	10176404	2164746	6207	34
2013-03-15	6871	1.34081	9738	353739636	10210947	2173773	5101	0
2013-03-16	7087	1.5157	8020	368201760	10234064	2179986	5122	24
2013-03-17	6365	1.53314	8628	365531988	10258733	2185531	6774	0
2013-03-18	7548	1.75216	12740	371072538	10287883	2192331	8327	0
2013-03-19	9130	2.13545	16237	364655808	10321947	2202340	11131	3
2013-03-20	8251	2.57349	19679	368892396	10352991	2209899	13427	0
2013-03-21	10569	3.17579	28397	370644756	10385244	2217532	10766	39
2013-03-22	10929	3.88761	49086	359476038	10422113	2227304	9745	65
2013-03-23	8501	3.94236	53843	377221260	10452407	2235542	10450	0
2013-03-24	7337	2.97154	24674	383375136	10490948	2247204	9378	0
2013-03-25	10880	3.41176	31072	365913384	10522558	2255157	10675	0
2013-03-26	13065	3.08159	25142	353430396	10557813	2263902	9658	17
2013-03-27	12917	3.90702	29594	368856318	10593702	2272729	11387	85
2013-03-28	14004	5.17268	42555	355827006	10633576	2282764	14854	11
2013-03-29	15505	5.50285	38763	338076630	10677672	2295128	15758	76
2013-03-30	10832	4.95256	29450	366933876	10716603	2304752	13886	1
2013-03-31	10679	4.94215	22995	368248146	10745389	2311571	12290	0
2013-04-01	17119	6.01653	36179	364537266	10781439	2320243	15634	0
2013-04-02	17674	6.87603	39264	354249882	10827564	2332984	18442	48
2013-04-03	33207	10.0992	65600	351116250	10879471	2348476	23868	52
2013-04-04	25803	9.45455	65397	354358116	10933538	2365583	23199	33
2013-04-05	19756	7.95041	43584	350142144	10986581	2384135	18382	72
2013-04-06	12997	6.66116	29916	370227282	11026455	2395343	15821	54
2013-04-07	15688	6.84327	33272	379159164	11064029	2404909	16113	0
2013-04-08	24902	9.49227	60250	361599486	11112984	2420504	25161	0
2013-04-09	31431	11.9205	75697	360388296	11171516	2438993	34571	0
2013-04-10	56399	18.7638	104368	358909098	11236450	2460379	42358	0
2013-04-11	50863	22.0751	142760	364207410	11293497	2477604	39518	31
2013-04-12	41739	19.426	122717	176849202	11343528	2493821	33430	75
2013-04-13	22515	11.479	58162	96132408	11384760	2505596	22981	28
2013-04-14	21599	9.73469	48691	181096098	11418090	2514356	21355	0
2013-04-15	24324	9.51837	63770	354791052	11459932	2526778	22656	0
2013-04-16	21221	8.86939	48725	368382150	11509751	2540600	20815	0
2013-04-17	19970	7.3551	40736	359037948	11553735	2553063	16213	20
2013-04-18	19587	7.3551	37344	356986656	11595167	2564864	15109	3
2013-04-19	17142	5.84082	27942	352250130	11645201	2579502	12104	31
2013-04-20	6770	4.32653	16796	277903680	11680433	2590322	10188	0
2013-04-21	3809	4.58333	17875	371907486	11712780	2598169	10569	0
2013-04-22	7325	4.16667	20776	374417484	11750281	2607388	10951	0
2013-04-23	15710	5	20920	378757152	11796721	2619770	16579	0
2013-04-24	17692	4.58333	20032	361867494	11843506	2632457	12623	0
2013-04-25	15189	4.16667	17914	365799996	11888118	2643441	11348	24
2013-04-26	16728	3.95833	17282	358507086	11930329	2655141	9567	33
2013-04-27	13309	3.54167	14008	380545590	11961650	2663964	8424	52
2013-04-28	10339	3.82734	17363	371634324	11993295	2673224	9378	0
2013-04-29	15216	3.6259	19157	364320798	12031566	2682151	8144	0
2013-04-30	14129	3.42446	19889	368067756	12062311	2690168	7804	0
2013-05-01	16278	4.43165	23858	369248022	12100648	2700473	9489	0
2013-05-02	17898	4.63309	26564	357383514	12137859	2710246	10351	56
2013-05-03	18150	4.43165	24259	362228274	12172406	2719583	18453	90
2013-05-04	13979	3.6259	13942	365459832	12201559	2726556	31280	0
2013-05-05	12512	3.37759	13136	358450392	12231845	2733805	13642	0
2013-05-06	16219	3.51452	17691	363171456	12265962	2742155	13086	0
2013-05-07	17030	3.24066	16650	363207534	12303425	2752606	10086	0
2013-05-08	15595	2.9668	16577	362310738	12340442	2763094	7954	28
2013-05-09	15389	3.19502	14937	357971070	12381720	2773580	7582	0
2013-05-10	11519	2.87552	13705	356430024	12422714	2783617	8601	0
2013-05-11	10313	2.82988	10593	377628426	12463103	2790516	7676	53
2013-05-12	9539	2.72553	10080	373757772	12496196	2795901	7198	0
2013-05-13	13893	3.12766	17441	360991314	12532016	2803594	8411	0
2013-05-14	17391	3.08298	17382	349616436	12572498	2812460	8797	0
2013-05-15	18432	3.21702	17490	328510806	12612816	2821243	8356	0
2013-05-16	18543	2.99362	18365	235934658	12651751	2831226	7366	0
2013-05-17	16944	3.08298	15581	355548690	12687346	2840960	8849	0
2013-05-18	16588	2.77021	11962	359079180	12719796	2848529	7995	0
2013-05-19	16429	3.42927	18265	364779504	12748630	2854576	7666	0
2013-05-20	15722	3.0122	18133	372474426	12781430	2862023	10496	0
2013-05-21	14459	2.6878	15029	369825270	12820970	2872194	8679	0
2013-05-22	14235	2.59512	14442	378195366	12856223	2881094	7927	0
2013-05-23	14068	2.54878	15271	376463622	12896860	2891020	7433	0
2013-05-24	9874	2.59512	14905	370283976	12935750	2900897	6677	0
2013-05-25	12123	2.13171	9522	380823906	12966069	2907022	6172	0
2013-05-26	11667	2.3089	10062	364284720	12992314	2912518	5963	0
2013-05-27	12073	2.02618	10866	379463250	13023424	2918613	7082	0
2013-05-28	16194	2.92147	18578	370206666	13059345	2926735	7636	0
2013-05-29	15482	3.15707	19680	375582288	13098624	2937235	8159	0
2013-05-30	15780	2.5445	16423	377035716	13135675	2947114	9651	0
2013-05-31	15275	2.68586	17103	369062478	13171991	2956864	7276	0
2013-06-01	12284	2.35602	12950	374649414	13203507	2965078	6989	0
2013-06-02	11858	2.46154	11229	379875570	13231467	2971349	6750	0
2013-06-03	12978	2.25641	13116	382303104	13265543	2979054	6379	0
2013-06-04	13426	1.97436	10858	368536770	13302222	2988320	5918	0
2013-06-05	13093	2.23077	11774	364305336	13335632	2996638	6358	0
2013-06-06	13715	1.94872	11790	351245100	13370887	3005797	5858	0
2013-06-07	13261	2.07692	11206	314048682	13408697	3016865	5587	0
2013-06-08	11790	2.05128	9055	259509054	13436104	3023319	6006	0
2013-06-09	11295	2.55102	10523	376071918	13461863	3029582	6168	0
2013-06-10	12254	2.32143	17562	380452818	13491954	3037196	6254	0
2013-06-11	13506	2.42347	20661	401362596	13523287	3044926	5850	25
2013-06-12	10285	2.11735	15565	378489144	13553008	3052380	5364	0
2013-06-13	10299	1.91327	11040	386647926	13586254	3061351	5521	0
2013-06-14	9650	1.86224	10284	363449772	13628354	3074870	4802	62
2013-06-15	7604	1.81122	7037	370912764	13654888	3081977	4458	0
2013-06-16	6421	1.8178	7029	384359550	13678643	3086546	4721	0
2013-06-17	10605	1.92797	8737	384993492	13707566	3093173	4619	0
2013-06-18	11680	2.03814	10414	392590488	13739207	3101351	5386	0
2013-06-19	10845	1.87288	9736	386147988	13775085	3111032	5413	0
2013-06-20	10442	1.87288	9809	380081730	13809958	3121134	5006	0
2013-06-21	11674	1.76271	9359	364068252	13846940	3132293	4587	0
2013-06-22	9461	1.70763	7109	388389978	13876128	3139771	4227	0
2013-06-23	11009	1.89333	7472	392564718	13900025	3144930	4524	0
2013-06-24	13665	2.26667	11213	384148236	13931904	3152839	5495	45
2013-06-25	11661	2.08	10908	380973372	13963701	3161096	7102	0
2013-06-26	11307	1.86667	9066	376618242	13995447	3170030	6478	0
2013-06-27	12768	2	9960	374345328	14026954	3178333	6065	23
2013-06-28	13286	2.02667	9261	365124822	14064575	3189250	6406	0
2013-06-29	9639	1.86667	6761	378293292	14092177	3197125	5101	0
2013-06-30	10082	2.56867	8933	393791370	14116281	3202953	6393	0
2013-07-01	13443	2.48712	10896	402372780	14151638	3212675	7090	0
2013-07-02	21138	4.07725	33033	400543110	14184690	3221729	6650	19
2013-07-03	14300	2.89485	20780	398801058	14217794	3230962	4383	0
2013-07-04	12982	2.40558	11057	389760942	14248838	3239096	3751	0
2013-07-05	14070	2.32403	9726	359903820	14279935	3247589	3391	11
2013-07-06	11137	2.24249	6977	385390350	14306162	3254621	3021	3
2013-07-07	11080	2.13889	7497	390657738	14328680	3260320	3098	0
2013-07-08	13119	2.02222	9578	388405440	14362261	3269610	3237	0
2013-07-09	12559	1.94444	9477	395847816	14398887	3281509	3237	0
2013-07-10	12576	1.98333	9444	389668170	14433508	3291830	3180	0
2013-07-11	13486	2.02222	8869	383756532	14477424	3306173	3030	0
2013-07-12	13805	1.94444	7522	368387304	14525706	3323310	2767	0
2013-07-13	11859	1.94444	5258	376994484	14558689	3334725	2657	0
2013-07-14	11629	1.62376	6035	397033236	14581242	3340885	2748	0
2013-07-15	12898	1.82178	6925	410526408	14612062	3349193	3514	0
2013-07-16	13700	1.70297	7689	406356822	14648827	3361083	3303	0
2013-07-17	13846	1.74257	7825	402790254	14682798	3371444	2848	0
2013-07-18	13501	1.70297	7947	396801306	14716664	3381719	2674	0
2013-07-19	13452	1.78218	8401	379210704	14749432	3392083	2575	70
2013-07-20	11443	1.62376	5150	382524726	14774684	3399669	2491	0
2013-07-21	11257	1.5	5614	393796524	14801618	3407596	2552	0
2013-07-22	14282	1.725	10445	399888552	14834739	3417500	2697	30
2013-07-23	16510	1.8375	0	396610608	14869452	3428135	3284	0
2013-07-24	17976	1.9125	4642	398914446	14903502	3438426	3061	0
2013-07-25	12592	1.7625	8795	398512434	14939779	3449851	2972	0
2013-07-26	12773	1.725	8442	369918042	14974346	3460675	2757	5
2013-07-27	12177	1.5375	5862	382818504	14999932	3467759	2696	20
2013-07-28	11869	1.59021	5907	405650724	15025899	3474730	2634	0
2013-07-29	13460	1.82875	7258	399048450	15061696	3485097	3134	0
2013-07-30	17564	2.34557	10498	417118374	15101906	3497712	3352	0
2013-07-31	13017	1.94801	8700	393028578	15148799	3512756	3237	0
2013-08-01	13840	1.82875	6973	387663264	15198803	3528841	3377	0
2013-08-02	14478	1.66972	6321	371711634	15245564	3543914	2701	0
2013-08-03	11529	1.78899	5310	388209588	15279803	3553943	2565	0
2013-08-04	10772	1.84937	5322	417613158	15311866	3561372	2744	0
2013-08-05	13030	1.95816	8729	406748526	15354810	3573107	3294	0
2013-08-06	11470	1.659	6994	434647128	15397346	3583470	3018	0
2013-08-07	14685	1.84937	7421	420293238	15440935	3593815	2996	0
2013-08-08	15291	2.03975	11422	409784232	15483513	3603421	3569	0
2013-08-09	13095	1.93096	8161	399563850	15521340	3611825	9098	0
2013-08-10	12801	1.71339	5136	405068322	15557294	3621102	2917	0
2013-08-11	12729	1.91362	6069	402115080	15585431	3626967	2880	0
2013-08-12	21238	2.25914	10290	405186864	15654862	3638678	3619	0
2013-08-13	20577	2.28571	11157	403918980	15695953	3649187	3514	0
2013-08-14	17321	2.65781	15454	393636750	15740349	3661689	4248	16
2013-08-15	17261	2.49834	13482	391884390	15783633	3673698	4032	0
2013-08-16	15578	2.20598	11230	383101974	15835473	3685108	3733	0
2013-08-17	11820	2.1794	7780	356430024	15871098	3692407	3552	0
2013-08-18	11912	2.09881	6747	430642470	15903134	3699572	3591	0
2013-08-19	18050	2.6167	10826	390595890	15951828	3711145	4322	0
2013-08-20	15949	2.58944	11569	393482130	15998181	3723292	4789	0
2013-08-21	14675	2.56218	11741	395749890	16045283	3735642	4571	33
2013-08-22	13544	2.37138	10214	396342600	16096366	3747938	4249	0
2013-08-23	13344	1.98978	8863	389389854	16138993	3759035	4122	0
2013-08-24	12169	1.77172	6216	407305158	16174622	3767306	3496	0
2013-08-25	10782	1.76673	5688	398548512	16206707	3773324	4013	0
2013-08-26	15423	1.82027	7351	386915934	16250135	3783341	3770	0
2013-08-27	15286	2.35564	9386	386761314	16300128	3795866	3801	0
2013-08-28	15738	2.3021	9560	376144074	16351675	3808216	3582	0
2013-08-29	13319	1.95411	8280	382766964	16396752	3818352	3375	0
2013-08-30	13174	1.95411	7050	389121846	16451393	3833293	2939	0
2013-08-31	13022	1.84704	5259	410201706	16510463	3846845	3311	0
2013-09-01	11911	1.8744	703	383993616	16539188	3854306	3073	0
2013-09-02	12553	1.7971	1044	380571360	16571378	3863386	3201	0
2013-09-03	11474	1.70048	956	387838500	16608620	3874768	3138	0
2013-09-04	12330	1.77778	940	375922452	16649133	3886951	5853	0
2013-09-05	12371	1.7971	973	383055588	16688776	3898709	4357	0
2013-09-06	12277	1.62319	915	391554534	16728383	3910899	3463	0
2013-09-07	9258	1.42995	657	416896752	16761899	3920135	2901	0
2013-09-08	9873	1.52568	748	413103408	16790147	3926408	3242	0
2013-09-09	11560	1.88356	1261	386405688	16828093	3936798	3686	0
2013-09-10	12893	1.61986	812	380231196	16863540	3946652	3699	0
2013-09-11	11751	1.48801	734	367000878	16904491	3958158	3218	0
2013-09-12	9726	1.58219	855	370665372	16947537	3970118	2874	0
2013-09-13	10351	1.50685	736	375412206	16984118	3981513	4901	0
2013-09-14	9892	1.39384	588	404233374	17011944	3989502	3745	0
2013-09-15	9458	1.57949	585	381571236	17038682	3996468	2849	0
2013-09-16	11723	1.68205	788	366449400	17076319	4007454	3405	0
2013-09-17	12246	1.70256	1173	366902952	17116227	4018438	3190	0
2013-09-18	12175	1.72308	1518	361053162	17158011	4029697	3093	0
2013-09-19	12125	1.57949	911	359331726	17201628	4041772	2566	0
2013-09-20	11809	1.90769	1289	371943564	17241981	4053343	3178	0
2013-09-21	10400	1.82564	1050	388204434	17276222	4062107	3278	0
2013-09-22	10140	1.65854	794	371984796	17306205	4068972	3193	0
2013-09-23	10502	1.7561	888	370644756	17347842	4079272	3415	0
2013-09-24	10670	1.81463	1642	365470140	17389848	4091064	3018	0
2013-09-25	11462	1.67805	1094	358115382	17429370	4101432	3380	0
2013-09-26	13711	1.81463	841	357502056	17470048	4112778	3007	0
2013-09-27	12132	1.58049	1015	367067880	17509848	4123006	2586	0
2013-09-28	9840	1.69756	652	392106012	17543185	4130674	2705	0
2013-09-29	10653	1.54124	656	372448656	17575368	4137739	3165	0
2013-09-30	11091	1.89691	1003	366506094	17616544	4148222	3075	0
2013-10-01	12027	1.77835	1027	364506342	17663797	4162892	2856	0
2013-10-02	23100	4.14948	1517	358780248	17713359	4178130	3501	0
2013-10-03	21931	6.63918	3221	365578374	17755451	4191087	4735	0
2013-10-04	14874	4.03093	2513	367356504	17794103	4202613	3694	0
2013-10-05	21052	2.96392	1233	384235854	17824509	4210321	3703	29
2013-10-06	10866	2.45255	1085	401831610	17854325	4217579	3515	0
2013-10-07	14042	2.91971	1575	389760942	17893099	4228173	4444	0
2013-10-08	12570	2.45255	1430	383431830	17933273	4240527	3502	0
2013-10-09	11388	2.33577	1396	361068624	17974618	4254082	3493	0
2013-10-10	12983	2.10219	1092	354249882	18018048	4267601	2311	0
2013-10-11	11574	1.86861	987	361692258	18059259	4280628	2852	0
2013-10-12	10071	1.86861	761	386921088	18092686	4290556	2536	0
2013-10-13	11977	1.50769	751	369181020	18125696	4299732	2865	0
2013-10-14	12446	1.93846	1092	370314900	18165772	4309827	3071	0
2013-10-15	12478	2.04615	1450	366696792	18209722	4325565	3251	0
2013-10-16	11906	2.26154	1184	363295152	18255313	4351117	3611	36
2013-10-17	10924	2.04615	1035	366026772	18294774	4373028	3446	0
2013-10-18	10738	1.93846	1031	371036460	18338461	4397800	3661	0
2013-10-19	11376	2.26154	902	395713812	18382691	4422688	3960	0
2013-10-20	10088	1.98773	977	375154506	18417043	4440978	3681	0
2013-10-21	12702	2.20859	1259	374252556	18463987	4466896	3821	0
2013-10-22	13833	2.65031	1166	372294036	18520747	4497763	4323	62
2013-10-23	14736	2.65031	1156	365047512	18572721	4525447	4189	0
2013-10-24	14447	2.87117	1450	359573964	18628838	4555154	4221	0
2013-10-25	15181	2.53988	1060	370685988	18678689	4582703	3730	0
2013-10-26	13714	3.09202	1120	398424816	18712934	4601965	4055	92
2013-10-27	12536	3.03927	1476	388225050	18743852	4619930	4589	0
2013-10-28	15240	3.37696	1730	381354768	18784487	4642766	6036	0
2013-10-29	21543	7.09162	3859	371361162	18826986	4667081	10439	0
2013-10-30	23166	11.2565	10608	364882584	18871955	4692275	16414	0
2013-10-31	20844	7.87958	7703	365980386	18917391	4717713	12683	0
